numer_karty,nazwa,komorka,obszar,liczba_sekcji,liczba_wnioskow,url
ZR-006,Wniosek o wydanie zezwolenia uprawniającego do wjazdu w strefę objętą zakazem ruchu na terenie ul. Krakowskie Przedmieście od Placu Łokietka do ul. Kapucyńskiej,Wydział Zarządzania Ruchem Drogowym i Mobilnością,,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zarzadzania-ruchem-drogowym-i-mobilnoscia/wniosek-o-wydanie-zezwolenia-uprawniajacego-do-wjazdu-w-strefe-objeta-zakazem-ruchu-na-terenie-ul-krakowskie-przedmiescie-od-placu-lokietka-do-ul-kapucynskiej,25,27623,2.html"
ZR-001,Wniosek o wykorzystanie dróg w sposób szczególny,Wydział Zarządzania Ruchem Drogowym i Mobilnością,,12,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zarzadzania-ruchem-drogowym-i-mobilnoscia/wniosek-o-wykorzystanie-drog-w-sposob-szczegolny,3,27623,2,2.html"
ZR-005,Wniosek o zatwierdzenie projektu stałej/czasowej organizacji ruchu,Wydział Zarządzania Ruchem Drogowym i Mobilnością,,8,6,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zarzadzania-ruchem-drogowym-i-mobilnoscia/wniosek-o-zatwierdzenie-projektu-stalejczasowej-organizacji-ruchu,24,27623,2.html"
ZR-004,Wytyczne do opracowania projektów organizacji ruchu,Wydział Zarządzania Ruchem Drogowym i Mobilnością,,1,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zarzadzania-ruchem-drogowym-i-mobilnoscia/wytyczne-do-opracowania-projektow-organizacji-ruchu,23,27623,2.html"
WZP-019,Dotacja dla podmiotów niepublicznych prowadzących żłobek lub klub dziecięcy,Wydział Zdrowia i Profilaktyki,,8,3,https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zdrowia-i-profilaktyki/dotacja-dla-podmiotow-niepublicznych-prowadzacych-zlobek-lub-klub-dzieciecy/
WZP-020,Opinia o spełnieniu warunków sanitarno-lokalowych przez klub dziecięcy,Wydział Zdrowia i Profilaktyki,Wpis do rejestru zlobkow i klubow dzieciecych,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zdrowia-i-profilaktyki/wpis-do-rejestru-zlobkow-i-klubow-dzieciecych/opinia-o-spelnieniu-warunkow-sanitarno-lokalowych-przez-klub-dzieciecy,3,23021,2,2.html"
WZP-013,Postępowanie o zobowiązanie do poddania się leczeniu w zakładzie lecznictwa odwykowego wobec osób uzależnionych od alkoholu,Wydział Zdrowia i Profilaktyki,,6,1,https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zdrowia-i-profilaktyki/uzaleznienia/
WZP-015,Wpis do rejestru żłobków i klubów dziecięcych (obowiązuje od 1 stycznia 2018 r.),Wydział Zdrowia i Profilaktyki,Wpis do rejestru zlobkow i klubow dzieciecych,8,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zdrowia-i-profilaktyki/wpis-do-rejestru-zlobkow-i-klubow-dzieciecych/wpis-do-rejestru-zlobkow-i-klubow-dzieciecych,1,23021,2,3.html"
GK-015,Oświadczenie dotyczące zmniejszenia naturalnej retencji terenowej,Wydział Zieleni i Gospodarki Komunalnej,Retencja terenowa,11,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/retencja-terenowa/oswiadczenie-dotyczace-oplat-z-tytulu-zmniejszenia-naturalnej-retencji-terenowej,2,27680,2,2.html"
GK-021,Podanie w sprawie drzew rosnących w pasie drogowym (tereny publiczne),Wydział Zieleni i Gospodarki Komunalnej,Wnioski w sprawie usuniecia drzew z terenow gminnych,8,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/wnioski-w-sprawie-usuniecia-drzew-z-terenow-gminnych/podanie-w-sprawie-drzew-rosnacych-w-pasie-drogowym-tereny-publiczne,1,28204,2.html"
GK-013,Poruszanie się pojazdem mechanicznym na terenie cmentarza komunalnego przy ul. Droga Męczenników Majdanka,Wydział Zieleni i Gospodarki Komunalnej,Cmentarze i groby,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/cmentarze-i-groby/poruszanie-sie-pojazdem-mechanicznym-na-terenie-cmentarza-komunalnego-przy-ul-droga-meczennikow-majdanka,3,22941,2,3.html"
GK-027,Przeniesienie decyzji o środowiskowych uwarunkowaniach,Wydział Zieleni i Gospodarki Komunalnej,Decyzje srodowiskowe,10,4,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/decyzje-srodowiskowe/przeniesienie-decyzji-o-srodowiskowych-uwarunkowaniach,2,28879,2.html"
GK-022,Rejestracja zwierząt należących do gatunków podlegających ograniczeniom na podstawie przepisów prawa Unii Europejskiej,Wydział Zieleni i Gospodarki Komunalnej,Ochrona zwierzat,12,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/ochrona-zwierzat/rejestracja-zwierzat-nalezacych-do-gatunkow-podlegajacych-ograniczeniom-na-podstawie-przepisow-prawa-unii-europejskiej,4,28266,2,4.html"
GK-003,Sprowadzenie zwłok (szczątków ludzkich) z zagranicy w celu ich pochowania,Wydział Zieleni i Gospodarki Komunalnej,Cmentarze i groby,11,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/cmentarze-i-groby/sprowadzenie-zwlok-szczatkow-ludzkich-z-zagranicy-w-celu-ich-pochowania,2,22941,2,4.html"
GK-001,Udostępnienie miejsca grzebalnego: w Alei Zasłużonych cmentarza komunalnego przy ul. Droga Męczenników Majdanka lub na cmentarzu komunalnym przy ul. Białej,Wydział Zieleni i Gospodarki Komunalnej,Cmentarze i groby,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/cmentarze-i-groby/udostepnienie-miejsca-grzebalnego-w-alei-zasluzonych-cmentarza-komunalnego-przy-ul-droga-meczennikow-majdanka-lub-na-cmentarzu-komunalnym-przy-ul-bialej,1,22941,2,4.html"
GK-014,Udostępnienie za życia miejsca grzebalnego pod pochówek tradycyjny (trumna ze zwłokami) na cmentarzu komunalnym przy ul. Droga Męczenników Majdanka,Wydział Zieleni i Gospodarki Komunalnej,Cmentarze i groby,8,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/cmentarze-i-groby/udostepnienie-za-zycia-miejsca-grzebalnego-na-cmentarzu-komunalnym-przy-ul-droga-meczennikow-majdanka,4,22941,2,3.html"
GK-017,Warunki na prowadzenie prac ziemnych w pasach zieleni,Wydział Zieleni i Gospodarki Komunalnej,Warunki na prowadzenie prac ziemnych,7,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/warunki-na-prowadzenie-prac-ziemnych/warunki-na-prowadzenie-prac-ziemnych-w-pasach-zieleni,1,28203,2,2.html"
GK-020,Wniosek o wydanie zaświadczenia,Wydział Zieleni i Gospodarki Komunalnej,Wnioski w sprawie usuniecia drzew z terenow prywatnych osoby fizyczne osoby prawne,11,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/wnioski-w-sprawie-usuniecia-drzew-z-terenow-prywatnych-osoby-fizyczne-osoby-prawne/wniosek-o-wydanie-zaswiadczenia,3,28202,2,2.html"
GK-026,Wydawanie decyzji o środowiskowych uwarunkowaniach,Wydział Zieleni i Gospodarki Komunalnej,Decyzje srodowiskowe,10,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/decyzje-srodowiskowe/wydawanie-decyzji-o-srodowiskowych-uwarunkowaniach,1,28879,2.html"
GK-018,Zawiadomienie o wykonaniu nasadzeń zastępczych,Wydział Zieleni i Gospodarki Komunalnej,Wnioski w sprawie usuniecia drzew z terenow prywatnych osoby fizyczne osoby prawne,7,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/wnioski-w-sprawie-usuniecia-drzew-z-terenow-prywatnych-osoby-fizyczne-osoby-prawne/zawiadomienie-o-wykonaniu-nasadzen-zastepczych,1,28202,2,2.html"
GK-023,Zezwolenie na hodowanie lub utrzymywanie psa/psów rasy uznawanej za agresywną,Wydział Zieleni i Gospodarki Komunalnej,Ochrona zwierzat,11,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/ochrona-zwierzat/zezwolenie-na-prowadzenie-hodowli-lub-utrzymywanie-psa-rasy-uznanej-za-agresywna,2,28266,2,4.html"
GK-024,Zezwolenie na hodowanie/utrzymywanie charta rasowego/chartów rasowych lub mieszańca charta/mieszańców chartów,Wydział Zieleni i Gospodarki Komunalnej,Ochrona zwierzat,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/ochrona-zwierzat/zezwolenie-na-prowadzenie-hodowli-lub-utrzymywanie-chartow-rasowych-lub-ich-mieszancow,3,28266,2,3.html"
GK-025,"Zezwolenie na prowadzenie działalności w zakresie ochrony przed bezdomnymi zwierzętami i/lub prowadzenia schronisk dla bezdomnych zwierząt, a także grzebowisk i spalarni zwłok zwierzęcych i ich części",Wydział Zieleni i Gospodarki Komunalnej,Ochrona zwierzat,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/ochrona-zwierzat/zezwolenie-na-prowadzenie-dzialalnosci-w-zakresie-ochrony-przed-bezdomnymi-zwierzetami-oraz-prowadzenia-schronisk-dla-bezdomnych-zwierzat-a-takze-grzebowisk-i-spalarni-zwlok-zwierzecych-i-ich-czesci,1,28266,2,4.html"
GK-016,Zezwolenie na usunięcie/przesadzenie drzew/krzewów,Wydział Zieleni i Gospodarki Komunalnej,Wnioski w sprawie usuniecia drzew z terenow prywatnych osoby fizyczne osoby prawne,10,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/wnioski-w-sprawie-usuniecia-drzew-z-terenow-prywatnych-osoby-fizyczne-osoby-prawne/zezwolenie-na-usuniecieprzesadzenie-drzewkrzewow,4,28202,2,3.html"
GK-019,Zgłoszenie zamiaru usunięcia drzew (dot. osób fizycznych),Wydział Zieleni i Gospodarki Komunalnej,Wnioski w sprawie usuniecia drzew z terenow prywatnych osoby fizyczne osoby prawne,10,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-zieleni-i-gospodarki-komunalnej/wnioski-w-sprawie-usuniecia-drzew-z-terenow-prywatnych-osoby-fizyczne-osoby-prawne/zgloszenie-zamiaru-usuniecia-drzew-dot-osob-fizycznych,2,28202,2,2.html"
WS-009,Dodatki mieszkaniowe,Wydział Świadczeń,,12,10,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-swiadczen/dodatki-mieszkaniowe,30,29003,2,3.html"
WS-008,Dopłaty do czynszu w budynkach przy ul. Lubelskich Olimpijczyków 1 i 3,Wydział Świadczeń,,12,19,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-swiadczen/doplaty-do-czynszu-w-budynkach-przy-ul-lubelskich-olimpijczykow-1-i-3,29,29003,2.html"
WS-004,Jednorazowa zapomoga z tytułu urodzenia się dziecka,Wydział Świadczeń,,11,7,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-swiadczen/jednorazowa-zapomoga-z-tytulu-urodzenia-sie-dziecka,16,29003,2.html"
WS-007,"Program ""Za życiem"" (jednorazowe świadczenie - 4000 zł)",Wydział Świadczeń,,11,5,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-swiadczen/program-za-zyciem-jednorazowe-swiadczenie-4000-zl,28,29003,2.html"
WS-001,Zasiłek pielęgnacyjny,Wydział Świadczeń,,11,5,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-swiadczen/zasilek-pielegnacyjny,2,29003,2.html"
WS-005,Zasiłek rodzinny i dodatki do zasiłku rodzinnego,Wydział Świadczeń,,11,11,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-swiadczen/zasilek-rodzinny-i-dodatki-do-zasilku-rodzinnego,17,29003,2.html"
WS-003,Świadczenia z funduszu alimentacyjnego,Wydział Świadczeń,,11,5,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-swiadczen/swiadczenia-z-funduszu-alimentacyjnego,15,29003,2.html"
WS-006,Świadczenie pielęgnacyjne,Wydział Świadczeń,,11,10,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-swiadczen/swiadczenie-pielegnacyjne,19,29003,2.html"
WS-002,Świadczenie rodzicielskie,Wydział Świadczeń,,11,5,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-swiadczen/swiadczenie-rodzicielskie,14,29003,2.html"
